R_T,R_B,R_eta,one_minus_R_eta,C_K,R_T_koreanfit,G
1.378604813046937,1.2777545461637192,0.926846137537905,0.07315386246209499,0.8676176221304528,0.516555722568177,0.3746945590785413
1.377321083172147,1.3002646899710635,0.9440534279605938,0.05594657203940623,0.8709405610364077,0.5154487086250961,0.37424004825218504
1.3517766207014934,1.2812989025364077,0.9478628960689438,0.052137103931056195,0.8731216931216931,0.5092518299983952,0.3767277982172256
1.374148907949421,1.3018870739380781,0.9474133890488071,0.05258661095119288,0.875307668795547,0.5203810325369651,0.37869333485372103
1.3823939356889596,1.2952383988106793,0.9369531834391015,0.0630468165608985,0.8565085879044099,0.5135054880958694,0.3714610393165156
1.375558481869915,1.2939995474117238,0.9407084936531953,0.05929150634680469,0.869600150435065,0.5133460486613585,0.37319100236547054
1.3823604384399695,1.2725444333750777,0.9205590654859727,0.07944093451402734,0.867466849948871,0.5162773992078299,0.37347524194953285
1.3762857142857143,1.2910244306768115,0.9380497212723355,0.061950278727664454,0.8706097722082775,0.5091609456744884,0.36995293956003933
1.4186812916553946,1.3321181998632128,0.9389834120592545,0.06101658794074549,0.8619745167721244,0.5275370006896186,0.37185025543972583
1.3709250086395577,1.2942015762494874,0.9440352813563397,0.05596471864366026,0.8563818166540627,0.5003534748541916,0.36497508740519596
1.3664325323475046,1.2884523824349008,0.9429315768861011,0.057068423113898925,0.8667099543675486,0.5064554547275008,0.370640659336045
1.388242467354301,1.2930061135248014,0.9313978962111712,0.0686021037888288,0.8607532391479394,0.510966746694767,0.3680673648232088
1.4163354870169451,1.3087997482124971,0.9240746703092659,0.07592532969073407,0.8705995765264843,0.5303314702767321,0.37443916016939227
1.374834264351077,1.2988853280850499,0.9447577513629434,0.055242248637056623,0.8735217858723835,0.516963266528191,0.37601860815725174
1.3402582673918086,1.256767248666309,0.9377052760972883,0.062294723902711735,0.8755529058809954,0.5006928558859757,0.37357938247256045
