pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0086-a0002,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,52,130,False,False,False,156,156,False,False,False,False,171.2282239110209,149.45087523385882,38,29,38,29,1,1,32,29,26,80
globalvoices-v2018q4-d0086-a0003,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,98,242,False,False,False,98,98,False,False,False,False,330.2650756458752,85.84770506620407,64,19,64,19,1,1,58,19,47,44
globalvoices-v2018q4-d0086-a0004,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,100,252,False,False,False,267,267,False,False,False,False,295.50744909624336,302.6909305918962,71,49,71,49,1,1,68,48,48,132
globalvoices-v2018q4-d0086-a0005,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,93,233,False,False,False,238,238,False,False,False,False,302.0281160622835,250.51381403161213,67,49,67,49,1,1,61,49,44,115
globalvoices-v2018q4-d0086-a0006,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,118,284,False,False,False,242,242,False,False,False,False,411.16318984981626,298.92088261339813,84,47,84,47,1,1,72,46,59,121
globalvoices-v2018q4-d0086-a0007,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,88,220,False,False,False,125,125,False,False,False,False,321.4840261861682,173.88798715919256,64,25,64,25,1,1,56,25,39,64
globalvoices-v2018q4-d0086-a0008,globalvoices-v2018q4-doc-3132347b719ac4ca,news,unknown,False,False,False,21,51,False,False,False,30,30,False,False,False,False,125.23849695920944,56.58224058151245,18,7,18,7,1,1,18,7,15,19
globalvoices-v2018q4-d0094-a0001,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,18,44,False,False,False,43,44,False,False,False,False,93.83388578891754,87.95356109924614,14,11,14,11,1,1,14,10,10,21
globalvoices-v2018q4-d0094-a0002,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,95,237,False,False,False,186,186,False,False,False,False,260.2681798718404,192.19061322696507,61,39,61,39,1,1,53,37,49,97
globalvoices-v2018q4-d0094-a0003,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,49,115,False,False,False,118,118,False,False,False,False,178.92475937958807,129.12792555987835,38,33,38,33,1,1,35,29,27,58
globalvoices-v2018q4-d0094-a0004,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,30,74,False,False,False,73,73,False,False,False,False,102.87882525799796,102.1542751789093,20,14,20,14,1,1,17,14,16,35
globalvoices-v2018q4-d0094-a0005,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,13,35,False,False,False,34,34,False,False,False,False,77.62382112443447,58.63377773761749,10,6,10,6,1,1,8,6,8,19
globalvoices-v2018q4-d0094-a0006,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,82,176,False,False,False,95,95,False,False,False,False,285.4588358774781,122.83809304237366,49,21,49,21,1,1,47,20,47,47
globalvoices-v2018q4-d0094-a0007,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,25,46,False,False,False,25,46,True,False,False,False,74.1002656398341,74.1002656398341,10,10,10,10,1,1,8,8,46,46
globalvoices-v2018q4-d0094-a0008,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,45,109,False,False,False,113,113,False,False,False,False,155.45277514494956,86.11523175379261,36,23,36,23,1,1,31,23,23,57
globalvoices-v2018q4-d0094-a0009,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,44,110,False,False,False,346,346,False,False,False,False,162.98978628776968,388.18082615570165,31,69,31,69,1,1,27,68,22,177
globalvoices-v2018q4-d0094-a0010,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,175,381,False,False,False,178,178,False,False,False,False,529.8606238448992,237.53898152406327,114,43,114,43,1,1,103,42,95,93
globalvoices-v2018q4-d0094-a0011,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,78,198,False,False,False,187,187,False,False,False,False,293.0363993793726,220.58657374978063,60,38,60,38,1,1,50,36,40,87
globalvoices-v2018q4-d0094-a0012,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,42,106,False,False,False,67,67,False,False,False,False,167.05843486636877,97.22958786785604,33,17,33,17,1,1,30,17,25,33
globalvoices-v2018q4-d0094-a0013,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,7,19,False,False,False,23,23,False,False,False,False,35.49190580844879,41.81214714050293,5,5,5,5,1,1,5,5,4,11
globalvoices-v2018q4-d0094-a0014,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,72,72,False,False,False,107,107,True,False,False,False,130.13903149217367,146.649215426296,16,22,16,22,1,1,15,22,35,52
globalvoices-v2018q4-d0094-a0015,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,36,90,False,False,False,72,72,False,False,False,False,169.18999068439007,130.13903149217367,25,16,25,16,1,1,23,15,19,35
globalvoices-v2018q4-d0094-a0016,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,104,225,False,False,False,298,298,False,False,False,False,320.2875351458788,380.98471825011075,67,72,67,72,1,1,59,68,68,162
globalvoices-v2018q4-d0094-a0017,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,60,136,False,False,False,142,142,False,False,False,False,253.94746969640255,189.8901194920763,42,35,42,35,1,1,37,33,38,71
globalvoices-v2018q4-d0094-a0018,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,78,174,False,False,False,172,172,False,False,False,False,334.6256687566638,271.6781966537237,58,38,58,38,1,1,50,37,42,85
globalvoices-v2018q4-d0094-a0019,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,116,266,False,False,False,202,202,False,False,False,False,371.2026985273697,331.30655371025205,68,54,68,54,1,1,62,51,60,108
globalvoices-v2018q4-d0094-a0020,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,143,287,False,False,False,229,229,False,False,False,False,428.45926324790344,272.06904569547623,88,67,88,67,1,1,82,62,87,124
globalvoices-v2018q4-d0094-a0021,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,81,81,False,False,False,81,81,True,False,False,False,145.71638406813145,145.71638406813145,18,18,18,18,1,1,17,17,38,38
globalvoices-v2018q4-d0094-a0022,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,153,337,False,False,False,250,250,False,False,False,False,514.1144608862232,346.6812780275941,89,62,89,62,1,1,86,58,79,129
globalvoices-v2018q4-d0094-a0023,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,50,122,False,False,False,88,88,False,False,False,False,179.99936056137085,119.9544076398015,34,17,34,17,1,1,30,17,27,43
globalvoices-v2018q4-d0094-a0024,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,22,54,False,False,False,13,13,False,False,False,False,65.07875174097717,27.97481679916382,14,4,14,4,1,1,14,3,11,8
globalvoices-v2018q4-d0094-a0025,globalvoices-v2018q4-doc-6f08d1a9d321d51b,news,unknown,False,False,False,18,46,False,False,False,23,23,False,False,False,False,76.33016988635063,32.15371012687683,13,6,13,6,1,1,12,6,10,12
globalvoices-v2018q4-d0098-a0001,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,29,73,False,False,False,69,70,False,False,False,False,105.0989193530695,103.15344607830048,22,15,22,15,1,1,18,13,13,31
globalvoices-v2018q4-d0098-a0002,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,37,89,False,False,False,91,91,False,False,False,False,161.9385342318565,112.3183953985572,26,21,26,21,1,1,23,19,15,40
globalvoices-v2018q4-d0098-a0003,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,101,235,False,False,False,284,284,False,False,False,False,255.8982974078972,209.25565337762237,54,52,54,52,1,1,51,49,48,127
globalvoices-v2018q4-d0098-a0004,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,15,37,False,False,False,35,35,False,False,False,False,110.0672209262848,99.6611306667328,13,10,13,10,1,1,13,9,11,18
globalvoices-v2018q4-d0098-a0005,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,121,269,False,False,False,166,166,False,False,False,False,313.9488310755696,131.73526181280613,76,33,76,33,1,1,71,32,63,76
globalvoices-v2018q4-d0098-a0006,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,59,141,False,False,False,133,133,False,False,False,False,223.78929991519544,141.19816628098488,46,29,46,29,1,1,42,27,36,64
globalvoices-v2018q4-d0098-a0007,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,73,183,False,False,False,136,136,False,False,False,False,233.51594389916863,155.3065238520503,50,25,50,25,1,1,48,25,39,60
globalvoices-v2018q4-d0098-a0008,globalvoices-v2018q4-doc-844937f7b78b4ef3,news,unknown,False,False,False,37,89,False,False,False,91,91,False,False,False,False,161.9385342318565,112.3183953985572,26,21,26,21,1,1,23,19,15,40
globalvoices-v2018q4-d0100-a0001,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,15,37,False,False,False,43,44,False,False,False,False,73.31211560964584,89.22857809066772,11,9,11,9,1,1,10,9,7,21
globalvoices-v2018q4-d0100-a0002,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,49,49,False,False,False,49,49,True,False,False,False,63.307608334347606,63.307608334347606,10,10,10,10,1,1,11,11,25,25
globalvoices-v2018q4-d0100-a0003,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,32,32,False,False,False,32,32,True,False,False,False,61.17564928531647,61.17564928531647,10,10,10,10,1,1,10,10,21,21
globalvoices-v2018q4-d0100-a0004,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,114,260,False,False,False,210,210,False,False,False,False,249.05557720479555,167.29853325989097,80,36,80,36,1,1,68,38,59,103
globalvoices-v2018q4-d0100-a0005,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,55,139,False,False,False,126,126,False,False,False,False,157.67498402413912,97.67517705913632,40,24,40,24,1,1,38,25,29,60
globalvoices-v2018q4-d0100-a0006,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,40,80,False,False,False,48,48,False,False,False,False,158.30355732142925,96.02119982242584,26,12,26,12,1,1,23,12,24,29
globalvoices-v2018q4-d0100-a0007,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,13,31,False,False,False,19,19,False,False,False,False,60.84391349554062,36.01549792289734,10,5,10,5,1,1,9,5,9,9
globalvoices-v2018q4-d0100-a0008,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,29,71,False,False,False,55,55,False,False,False,False,113.21263974905014,121.21888327598572,21,15,21,15,1,1,17,13,14,31
globalvoices-v2018q4-d0100-a0009,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,14,36,False,False,False,57,57,False,False,False,False,60.12047457695007,82.9307508468628,10,11,10,11,1,1,10,11,9,27
globalvoices-v2018q4-d0100-a0010,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,21,53,False,False,False,28,28,False,False,False,False,78.65917178615928,46.90246054530144,12,7,12,7,1,1,12,7,11,16
globalvoices-v2018q4-d0100-a0011,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,38,90,False,False,False,90,90,False,False,False,False,139.34418713580817,159.62206966802478,28,26,28,26,1,1,22,23,19,50
globalvoices-v2018q4-d0100-a0012,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,21,53,False,False,False,57,57,False,False,False,False,88.76229433529079,64.90643244795501,16,13,16,13,1,1,14,13,11,27
globalvoices-v2018q4-d0100-a0013,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,32,32,False,False,False,32,32,True,False,False,False,61.17564928531647,61.17564928531647,10,10,10,10,1,1,10,10,21,21
globalvoices-v2018q4-d0100-a0014,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,21,55,False,False,False,26,26,False,False,False,False,104.39286243915558,75.33825385570526,14,8,14,8,1,1,14,8,11,17
globalvoices-v2018q4-d0100-a0015,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,36,90,False,False,False,49,49,False,False,False,False,105.4197766650468,82.68034660816193,23,11,23,11,1,1,19,10,15,26
globalvoices-v2018q4-d0100-a0016,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,61,133,False,False,False,84,84,False,False,False,False,232.66346910595897,180.63475204259157,33,24,33,24,1,1,29,23,35,50
globalvoices-v2018q4-d0100-a0017,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,30,76,False,False,False,74,74,False,False,False,False,138.589955534786,107.84966379590333,22,15,22,15,1,1,20,15,16,34
globalvoices-v2018q4-d0100-a0018,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,12,30,False,False,False,22,22,False,False,False,False,77.90673065185547,49.5237250328064,9,7,9,7,1,1,9,6,6,12
globalvoices-v2018q4-d0100-a0019,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,78,146,False,False,False,100,100,False,False,False,False,270.21133198961616,180.581803008914,48,27,48,27,1,1,41,26,46,58
globalvoices-v2018q4-d0100-a0020,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,67,151,False,False,False,111,111,False,False,False,False,277.5174323596293,189.47070956230164,49,26,49,26,1,1,41,24,35,56
globalvoices-v2018q4-d0100-a0021,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,38,94,False,False,False,77,77,False,False,False,False,167.6119601726532,149.59275263547897,26,18,26,18,1,1,25,18,20,41
globalvoices-v2018q4-d0100-a0022,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,17,41,False,False,False,26,26,False,False,False,False,64.39584340900183,74.80923736095428,14,7,14,7,1,1,11,7,10,18
globalvoices-v2018q4-d0100-a0023,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,16,40,False,False,False,35,35,False,False,False,False,101.50500386953354,82.77762639522552,10,10,10,10,1,1,9,10,8,20
globalvoices-v2018q4-d0100-a0024,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,23,59,False,False,False,33,33,False,False,False,False,91.98011127486824,70.53026843070984,16,7,16,7,1,1,16,7,10,19
globalvoices-v2018q4-d0100-a0025,globalvoices-v2018q4-doc-ff3f1bef7737a1f9,news,unknown,False,False,False,24,62,False,False,False,41,41,False,False,False,False,105.12310218438506,104.33600330352785,17,8,17,8,1,1,16,8,12,21
globalvoices-v2018q4-d0108-a0001,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,28,68,False,False,False,71,72,False,False,False,False,157.42524142190814,124.18266029050574,22,17,22,17,1,1,21,16,14,36
globalvoices-v2018q4-d0108-a0002,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,74,152,False,False,False,186,188,False,False,False,False,219.42597320885395,167.8470151843503,45,40,45,40,1,1,44,38,41,90
globalvoices-v2018q4-d0108-a0003,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,42,108,False,False,False,93,93,False,False,False,False,181.0142572913319,106.62763434648514,30,15,30,15,1,1,32,15,25,43
globalvoices-v2018q4-d0108-a0004,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,92,222,False,False,False,181,181,False,False,False,False,280.66926506278105,158.13756585656665,57,35,57,35,1,1,51,34,43,86
globalvoices-v2018q4-d0108-a0005,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,61,139,False,False,False,105,105,False,False,False,False,201.3448619575356,118.89035032811807,51,29,51,29,1,1,47,25,32,44
globalvoices-v2018q4-d0108-a0006,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,61,62,False,False,False,61,62,True,False,False,False,86.9285926790908,86.9285926790908,13,13,13,13,1,1,13,13,33,33
globalvoices-v2018q4-d0108-a0007,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,32,32,False,False,False,48,48,True,False,False,False,69.81932926177979,87.23270389065146,8,16,8,16,1,1,8,16,19,29
globalvoices-v2018q4-d0108-a0008,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,75,197,False,False,False,107,107,False,False,False,False,221.9603537034709,135.23147670924664,53,25,53,25,1,1,48,23,34,53
globalvoices-v2018q4-d0108-a0009,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,58,146,False,False,False,120,120,False,False,False,False,187.20416490414937,120.17706753197126,37,25,37,25,1,1,34,24,28,56
globalvoices-v2018q4-d0108-a0010,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,71,181,False,False,False,154,154,False,False,False,False,246.1523173935711,155.5495071534533,48,28,48,28,1,1,46,27,38,71
globalvoices-v2018q4-d0108-a0011,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,39,99,False,False,False,99,99,False,False,False,False,138.98490417792345,83.64740886748768,27,17,27,17,1,1,28,16,19,40
globalvoices-v2018q4-d0108-a0012,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,73,183,False,False,False,158,158,False,False,False,False,214.47125749127008,161.93190079927444,48,26,48,26,1,1,44,26,36,75
globalvoices-v2018q4-d0108-a0013,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,11,27,False,False,False,29,29,False,False,False,False,93.992662191391,57.710312843322754,10,6,10,6,1,1,10,7,7,15
globalvoices-v2018q4-d0108-a0014,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,32,76,False,False,False,91,95,False,False,False,False,135.74791696527973,159.5815989971161,26,17,26,17,1,1,23,17,18,41
globalvoices-v2018q4-d0108-a0015,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,62,152,False,False,False,199,199,False,False,False,False,218.4880996856955,210.45459736138585,46,37,46,37,1,1,40,38,30,96
globalvoices-v2018q4-d0108-a0016,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,78,174,False,False,False,119,119,False,False,False,False,218.0275033903308,131.09775412082672,52,22,52,22,1,1,43,22,38,61
globalvoices-v2018q4-d0108-a0017,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,False,97,182,False,False,False,202,207,False,False,False,False,338.8294581025839,274.9532113187015,66,52,66,52,1,1,53,48,55,101
globalvoices-v2018q4-d0108-a0018,globalvoices-v2018q4-doc-21499abf81da6519,news,unknown,False,False,True,154,292,False,False,False,225,231,False,False,False,False,408.07960467389785,285.96467122179456,104,62,104,62,1,1,85,55,111,119
