pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_ko_equals_en,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0222-a0017,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,111,271,False,False,False,189,191,False,False,False,False,False,361.57446762919426,241.3232203759253,72,36,72,36,1,1,68,36,57,97
globalvoices-v2018q4-d0222-a0018,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,42,102,False,False,False,105,105,False,False,False,False,False,157.1719704568386,119.90569146210328,30,25,30,25,1,1,27,25,23,52
globalvoices-v2018q4-d0222-a0019,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,46,114,False,False,False,85,85,False,False,False,False,False,149.2973151654005,101.14553732331842,26,18,26,18,1,1,25,16,24,45
globalvoices-v2018q4-d0222-a0020,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,21,21,False,False,False,21,21,True,True,False,False,False,66.11476230621338,66.11476230621338,6,6,6,6,1,1,6,6,13,13
globalvoices-v2018q4-d0222-a0021,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,11,11,False,False,False,11,11,True,True,False,False,False,40.66476531326771,40.66476531326771,11,11,11,11,1,1,8,8,7,7
globalvoices-v2018q4-d0222-a0022,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,67,151,False,False,False,93,93,False,False,False,False,False,287.8871378824115,187.61425177450292,44,22,44,22,1,1,39,21,36,48
globalvoices-v2018q4-d0222-a0023,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,129,299,False,False,False,264,266,False,False,False,False,False,485.7474261987372,303.70758182462305,110,66,110,66,1,1,85,62,65,126
globalvoices-v2018q4-d0222-a0024,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,18,44,False,False,False,21,23,False,False,False,False,False,55.62564876303077,30.09063160419464,12,6,12,6,1,1,11,6,10,14
globalvoices-v2018q4-d0222-a0025,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,49,123,False,False,False,97,99,False,False,False,False,False,183.97879233577987,142.15851029008627,32,19,32,19,1,1,25,19,26,46
globalvoices-v2018q4-d0222-a0026,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,64,158,False,False,False,101,101,False,False,False,False,False,184.96731916069984,116.339641392231,36,24,36,24,1,1,33,24,31,51
globalvoices-v2018q4-d0222-a0027,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,44,110,False,False,False,62,62,False,False,False,False,False,189.33585846424103,115.98976719379424,36,16,36,16,1,1,30,14,25,33
globalvoices-v2018q4-d0222-a0028,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,157,381,False,False,False,327,331,False,False,False,False,False,418.2331829024479,416.5242447555065,92,65,92,65,1,1,86,64,79,160
globalvoices-v2018q4-d0222-a0029,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,75,183,False,False,False,129,129,False,False,False,False,False,326.4093508794904,186.00452649593353,51,24,51,24,1,1,47,24,43,66
globalvoices-v2018q4-d0222-a0030,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,84,204,False,False,False,184,184,False,False,False,False,False,255.7240070430562,221.1370353586972,49,38,49,38,1,1,45,38,47,93
globalvoices-v2018q4-d0222-a0031,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,207,519,False,False,False,366,366,False,False,False,False,False,626.7401001219405,386.557633465156,124,79,124,79,1,1,117,78,103,182
globalvoices-v2018q4-d0222-a0032,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,32,76,False,False,False,99,99,False,False,False,False,False,146.2635619044304,121.06458616256714,21,18,21,18,1,1,20,18,20,41
globalvoices-v2018q4-d0222-a0033,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,21,51,False,False,False,59,59,False,False,False,False,False,113.02534902095796,80.40114888548851,17,14,17,14,1,1,14,14,11,31
globalvoices-v2018q4-d0222-a0034,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,8,20,False,False,False,30,30,False,False,False,False,False,65.15891551971436,62.16872572898865,7,8,7,8,1,1,7,8,5,15
globalvoices-v2018q4-d0222-a0035,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,32,78,False,False,False,67,67,False,False,False,False,False,105.69925428926943,119.50123572349548,20,16,20,16,1,1,21,15,17,35
globalvoices-v2018q4-d0222-a0036,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,49,119,False,False,False,89,89,False,False,False,False,False,232.25765894388311,161.84053379297256,37,22,37,22,1,1,30,20,27,42
globalvoices-v2018q4-d0222-a0037,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,15,15,False,False,False,15,15,True,True,False,False,False,45.707744121551514,45.707744121551514,7,7,7,7,1,1,6,6,10,10
globalvoices-v2018q4-d0222-a0038,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,17,17,False,False,False,17,17,True,True,False,False,False,39.30648422241211,39.30648422241211,4,4,4,4,1,1,4,4,9,9
globalvoices-v2018q4-d0222-a0039,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,40,98,False,False,False,91,91,False,False,False,False,False,151.1295032920316,106.01884984970091,38,15,38,15,1,1,29,15,21,43
globalvoices-v2018q4-d0222-a0040,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,True,84,150,False,False,True,196,202,False,False,False,False,False,278.75704440497793,505.0929340196308,58,67,58,67,1,1,49,62,51,115
globalvoices-v2018q4-d0222-a0041,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,36,84,False,False,False,67,67,False,False,False,False,False,150.39001117274165,121.44846332073212,27,17,27,17,1,1,23,15,19,34
globalvoices-v2018q4-d0222-a0042,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,True,66,120,False,False,True,94,96,False,False,False,False,False,179.9201480206102,175.1086200810969,35,28,35,28,1,1,33,27,40,50
globalvoices-v2018q4-d0222-a0043,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,42,96,False,False,True,126,128,False,False,False,False,False,185.36922001838684,338.867213614285,30,35,30,35,1,1,27,35,25,68
globalvoices-v2018q4-d0222-a0044,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,24,62,False,False,False,94,94,False,False,False,False,False,127.52888125926256,206.3168966770172,16,23,16,23,1,1,15,24,15,47
globalvoices-v2018q4-d0222-a0045,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,True,35,55,False,False,True,158,162,False,False,False,False,False,196.67391435056925,361.1321041698102,23,61,23,61,1,1,20,56,24,91
globalvoices-v2018q4-d0222-a0046,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,38,94,False,False,True,93,95,False,False,False,False,False,134.78694665431976,256.2562824017368,22,33,22,33,1,1,22,32,23,52
globalvoices-v2018q4-d0222-a0047,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,24,24,False,False,False,60,60,True,False,False,False,False,73.58888936042786,117.356620490551,8,17,8,17,1,1,9,18,13,27
globalvoices-v2018q4-d0222-a0048,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,True,28,30,False,False,True,28,30,True,True,False,False,False,113.92757534980774,113.92757534980774,10,10,10,10,1,1,9,9,17,17
globalvoices-v2018q4-d0222-a0049,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,32,82,False,False,False,58,58,False,False,False,False,False,175.6855302453041,107.45616674423218,23,15,23,15,1,1,22,16,18,28
globalvoices-v2018q4-d0222-a0050,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,20,50,False,False,False,46,46,False,False,False,False,False,100.52771627902985,66.9568098783493,14,9,14,9,1,1,13,9,12,21
globalvoices-v2018q4-d0222-a0051,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,23,59,False,False,False,34,34,False,False,False,False,False,90.48343769274652,59.93498015403747,15,7,15,7,1,1,14,6,11,20
globalvoices-v2018q4-d0222-a0052,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,True,90,182,False,False,True,131,133,False,False,False,False,False,300.0460054841824,250.95507029863072,49,39,49,39,1,1,42,36,51,69
globalvoices-v2018q4-d0222-a0053,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,8,20,False,False,False,22,22,False,False,False,False,False,47.67181335389614,40.53270435333252,6,6,6,6,1,1,6,5,5,11
globalvoices-v2018q4-d0222-a0054,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,10,26,False,False,False,9,9,False,False,False,False,False,63.082722663879395,36.69203186035156,8,2,8,2,1,1,8,2,5,5
globalvoices-v2018q4-d0222-a0055,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,30,74,False,False,False,45,45,False,False,False,False,False,125.30928310751916,106.43582457304,22,11,22,11,1,1,19,11,16,23
globalvoices-v2018q4-d0222-a0056,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,True,87,175,False,False,True,168,172,False,False,False,False,False,330.2352517917752,353.30108274146914,51,51,51,51,1,1,48,48,54,96
globalvoices-v2018q4-d0223-a0001,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,44,108,False,False,False,92,93,False,False,False,False,False,142.00976941967383,155.54117651470006,30,21,30,21,1,1,27,21,24,43
globalvoices-v2018q4-d0223-a0002,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,59,147,False,False,False,93,93,False,False,False,False,False,205.8379782770062,125.14292293787004,39,18,39,18,1,1,32,18,31,44
globalvoices-v2018q4-d0223-a0003,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,87,177,False,False,False,221,221,False,False,False,False,False,267.336710504489,264.07759629469365,53,50,53,50,1,1,46,50,48,107
globalvoices-v2018q4-d0223-a0004,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,68,160,False,False,False,111,111,False,False,False,False,False,235.63759898860008,121.983668923378,50,18,50,18,1,1,43,19,38,56
globalvoices-v2018q4-d0223-a0005,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,33,75,False,False,False,86,86,False,False,False,False,False,115.88296319637448,94.9362041708082,25,17,25,17,1,1,22,17,17,41
globalvoices-v2018q4-d0223-a0006,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,21,55,False,False,False,31,31,False,False,False,False,False,109.57826490700243,43.14828288555145,18,5,18,5,1,1,17,5,13,11
globalvoices-v2018q4-d0223-a0007,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,95,209,False,False,False,236,236,False,False,False,False,False,315.09523366147187,218.3140064626932,68,50,68,50,1,1,56,49,49,109
globalvoices-v2018q4-d0223-a0008,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,95,201,False,False,False,146,146,False,False,False,False,False,294.92221435706597,189.71829428710043,61,32,61,32,1,1,51,31,48,68
globalvoices-v2018q4-d0223-a0009,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,59,119,False,False,False,77,77,False,False,False,False,False,199.9340245090425,122.43412193655968,36,20,36,20,1,1,35,20,34,45
globalvoices-v2018q4-d0223-a0010,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,48,108,False,False,False,84,84,False,False,False,False,False,187.34262001514435,161.12085938453674,30,21,30,21,1,1,28,21,29,41
globalvoices-v2018q4-d0223-a0011,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,45,109,False,False,False,70,70,False,False,False,False,False,172.04800885915756,106.95757210254668,28,17,28,17,1,1,28,17,24,32
globalvoices-v2018q4-d0223-a0012,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,13,33,False,False,False,32,32,False,False,False,False,False,59.994038343429565,50.226417779922485,11,8,11,8,1,1,10,7,7,16
globalvoices-v2018q4-d0223-a0013,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,1,3,False,False,False,25,25,True,False,False,False,False,17.042020797729492,40.12897419929504,1,6,1,6,1,1,1,6,1,13
globalvoices-v2018q4-d0223-a0014,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,20,50,False,False,False,83,83,False,False,False,False,False,80.03221905231476,87.76398684084415,12,15,12,15,1,1,12,15,11,43
globalvoices-v2018q4-d0223-a0015,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,78,144,False,False,False,133,133,False,False,False,False,False,292.13565894402564,210.01591269671917,47,34,47,34,1,1,45,33,50,70
globalvoices-v2018q4-d0223-a0016,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,18,44,False,False,False,38,38,False,False,False,False,False,81.18887788057327,59.484949588775635,13,9,13,9,1,1,13,9,9,21
globalvoices-v2018q4-d0223-a0017,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,16,38,False,False,False,13,13,False,False,False,False,False,60.093560948967934,29.52475118637085,10,3,10,3,1,1,9,3,10,7
globalvoices-v2018q4-d0223-a0018,globalvoices-v2018q4-doc-e6b3cb92f8e30d04,news,unknown,False,False,False,87,191,False,False,False,182,182,False,False,False,False,False,333.25087320804596,254.7945318967104,53,48,53,48,1,1,50,47,49,92
globalvoices-v2018q4-d0225-a0001,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,30,74,False,False,False,83,84,False,False,False,False,False,106.73910280829296,110.94397455453873,21,15,21,15,1,1,18,15,14,38
globalvoices-v2018q4-d0225-a0002,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,64,154,False,False,False,108,108,False,False,False,False,False,176.26135154691292,134.37430684710853,56,26,56,26,1,1,48,24,27,53
globalvoices-v2018q4-d0225-a0003,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,57,147,False,False,False,137,137,False,False,False,False,False,145.707122027874,137.44666715711355,31,24,31,24,1,1,32,24,30,69
globalvoices-v2018q4-d0225-a0004,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,107,269,False,False,False,236,236,False,False,False,False,False,317.6853909259662,205.5698131895624,75,49,75,49,1,1,67,45,54,112
globalvoices-v2018q4-d0225-a0005,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,20,52,False,False,False,46,46,False,False,False,False,False,98.29994178190827,75.64621338248253,17,12,17,12,1,1,19,10,11,24
globalvoices-v2018q4-d0225-a0006,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,11,17,False,False,False,18,18,False,False,False,False,False,67.05370378494263,64.13606548309326,5,5,5,5,1,1,5,5,7,11
globalvoices-v2018q4-d0225-a0007,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,23,59,False,False,False,48,48,False,False,False,False,False,114.24977475195192,59.39787620306015,21,8,21,8,1,1,18,8,9,22
globalvoices-v2018q4-d0225-a0008,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,11,17,False,False,False,18,18,False,False,False,False,False,67.05370378494263,64.13606548309326,5,5,5,5,1,1,5,5,7,11
globalvoices-v2018q4-d0225-a0009,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,55,143,False,False,False,115,115,False,False,False,False,False,155.90406369324774,89.74305818555877,38,20,38,20,1,1,33,20,26,51
globalvoices-v2018q4-d0225-a0010,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,63,157,False,False,False,137,141,False,False,False,False,False,192.7151427326171,136.4918293962255,39,27,39,27,1,1,36,26,32,64
globalvoices-v2018q4-d0225-a0011,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,18,24,False,False,False,38,38,False,False,False,False,False,79.14755964279175,56.259928822517395,9,7,9,7,1,1,8,7,11,17
globalvoices-v2018q4-d0225-a0012,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,18,24,False,False,False,53,53,False,False,False,False,False,79.14755964279175,141.4210046902299,9,23,9,23,1,1,8,21,11,33
globalvoices-v2018q4-d0225-a0013,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,18,24,False,False,False,53,53,False,False,False,False,False,79.14755964279175,141.4210046902299,9,23,9,23,1,1,8,21,11,33
globalvoices-v2018q4-d0225-a0014,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,29,29,False,False,False,108,108,True,False,False,False,False,81.20647468045354,122.732623398304,15,21,15,21,1,1,13,21,18,49
globalvoices-v2018q4-d0225-a0015,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,64,130,False,False,False,200,202,False,False,False,False,False,253.73588706180453,201.02315072342753,38,48,38,48,1,1,33,46,34,86
globalvoices-v2018q4-d0225-a0016,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,60,148,False,False,False,145,147,False,False,False,False,False,191.02067777886987,186.3655861997977,41,29,41,29,1,1,36,29,26,67
globalvoices-v2018q4-d0225-a0017,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,56,140,False,False,False,85,87,False,False,False,False,False,176.0911598391831,111.70116665959358,36,17,36,17,1,1,31,18,27,46
globalvoices-v2018q4-d0225-a0018,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,47,119,False,False,False,98,98,False,False,False,False,False,128.86534489691255,121.88746605813505,31,17,31,17,1,1,28,17,21,45
globalvoices-v2018q4-d0225-a0019,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,21,41,False,False,False,35,35,False,False,False,False,False,101.39024538174272,91.98493576049805,15,9,15,9,1,1,11,8,10,16
globalvoices-v2018q4-d0225-a0020,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,21,41,False,False,False,35,35,False,False,False,False,False,101.39024538174272,91.98493576049805,15,9,15,9,1,1,11,8,10,16
globalvoices-v2018q4-d0225-a0021,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,22,36,False,False,False,13,13,False,False,False,False,False,91.2087073661387,30.874170780181885,7,3,7,3,1,1,7,3,9,6
globalvoices-v2018q4-d0225-a0022,globalvoices-v2018q4-doc-d6fbda39b9081dd9,news,unknown,False,False,False,43,101,False,False,False,89,89,False,False,False,False,False,189.9886760823429,159.46437300741673,32,18,32,18,1,1,29,18,21,41
